Publisher_Mean_Sales,Genre_Platform_Quality,Franchise_Mean_Sales,Developer_Mean_Sales,Is_Sequel,Critic_Score,Critic_Count,User_Score_100,User_Count,Has_Critic_Score,Has_User_Score,Year,Platform_Launch_Year,Years_After_Launch,Generation,Platform_3DO,Platform_3DS,Platform_DC,Platform_DS,Platform_GB,Platform_GBA,Platform_GC,Platform_GEN,Platform_GG,Platform_N64,Platform_NES,Platform_NG,Platform_PC,Platform_PCFX,Platform_PS,Platform_PS2,Platform_PS3,Platform_PS4,Platform_PSP,Platform_PSV,Platform_SAT,Platform_SCD,Platform_SNES,Platform_TG16,Platform_WS,Platform_Wii,Platform_WiiU,Platform_X360,Platform_XB,Platform_XOne,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Rating_E,Rating_E10+,Rating_EC,Rating_K-A,Rating_M,Rating_T,Rating_Unknown,Life_Cycle_Late,Life_Cycle_Launch,Life_Cycle_Mature
0.7362846123426262,0.46227491384652186,0.4897455075173666,0.5124069705501865,0,80.0,69.0,62.0,160.0,1,1,2015,2013,2,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.3390329750572988,0.6370337613495728,0.48409664884711967,0.34950598750613976,0,49.0,5.0,75.0,25.0,1,0,2009,2006,3,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0136367586303394,0.2389049539608858,0.46639675039720696,0.4607247989752175,0,71.0,22.0,84.0,14.0,0,1,2008,1981,27,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
0.7362846123426262,0.30680055134295264,0.6334412869050691,0.9241304885472947,0,71.0,22.0,75.0,25.0,0,0,2009,2004,5,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.26016807216830046,0.8022636194944238,0.4615027283267009,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2001,1994,7,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.24036457827234783,0.9687344950916975,0.4929384762292848,0.4236072287187119,0,79.0,32.0,87.0,82.0,1,1,2015,2011,4,8.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.27384999683425537,0.5681653980159123,0.5344091488471197,0.4711284565572672,0,78.0,65.0,82.0,468.0,1,1,2011,2006,5,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.459962926986486,0.3647989199560807,0.46860265037450943,0.44743487938513055,0,61.0,10.0,58.0,4.0,1,1,2009,2004,5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.27384999683425537,0.6370337613495728,0.5000331140335706,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2011,2006,5,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7362846123426262,0.44548215433368915,0.5026158955841236,0.50442705342751,0,74.0,11.0,92.0,42.0,1,1,2004,2001,3,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.27384999683425537,0.5681653980159123,0.5634498095554692,0.49494790350810447,0,89.0,54.0,87.0,1397.0,1,1,2011,2006,5,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.25065801417591616,0.2389049539608858,0.48584170203573646,0.4784473893050105,0,71.0,29.0,83.0,23.0,1,1,2006,1981,25,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.3306969878736062,0.6769745324776154,0.4827603867608434,0.29484243969256524,0,71.0,22.0,75.0,25.0,0,0,2007,2000,7,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.26016807216830046,0.31284243969256526,0.4615027283267009,0.3777310992314132,0,58.0,5.0,75.0,25.0,1,0,2001,2001,0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.3120808375096481,1.1177869415385255,0.41624575035426564,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2011,2005,6,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5077663506537569,0.3600551878761583,0.4871320246163816,0.38953315464463784,0,34.0,4.0,75.0,25.0,1,0,2000,1994,6,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.27763004655032275,0.7141182371498337,0.48616428268089773,0.39370172944959214,0,71.0,22.0,75.0,25.0,0,0,2006,2000,6,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5077663506537569,0.4034851242689307,0.5287841488471197,0.44743487938513055,0,71.0,22.0,75.0,25.0,0,0,2008,2004,4,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.7362846123426262,0.6370337613495728,1.099713526713755,0.7491539888568273,0,86.0,36.0,84.0,87.0,1,1,2007,2006,1,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.8944714215384917,0.3298686997438044,0.43543493954345486,0.642160366410471,0,74.0,5.0,59.0,16.0,1,1,2011,1981,30,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
